Participant,Narrative,RE,Discourse,Order,Time,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,visibility_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,visibility_RIGHT_WRIST,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,visibility_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,visibility_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,visibility_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,visibility_RIGHT_ELBOW,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,visibility_LEFT_PINKY,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,visibility_LEFT_THUMB,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,visibility_RIGHT_PINKY,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,visibility_RIGHT_THUMB
3,10,KEDİ,Maintenance,Order4,220.0,0.557490766,0.541056693,-0.0352791212,0.999779105,0.398802936,0.552765548,0.0058705518,0.999361634,0.600837827,0.783460677,-0.230783477,0.984632492,0.38793987,0.818668365,-0.229163721,0.987691045,0.537705,0.640305102,-0.534519613,0.984662831,0.441723228,0.62004143,-0.559034407,0.996700823,0.518033922,0.607370079,-0.586164355,0.954187036,0.456488132,0.588935137,-0.612352431,0.986455381,0.518832505,0.590320945,-0.522525966,0.947667778,0.454321921,0.573406518,-0.550879061,0.980941057
3,10,KEDİ,Maintenance,Order4,240.0,0.557490766,0.541504443,-0.0416128151,0.999806821,0.399317145,0.553194463,-0.00330411736,0.999432802,0.600867569,0.783006489,-0.231357262,0.985987186,0.386818886,0.820904791,-0.229163721,0.987691045,0.537705,0.640305102,-0.534848332,0.985945046,0.441444844,0.62004143,-0.559970498,0.996550202,0.518111289,0.607370079,-0.586363137,0.957277954,0.456488132,0.588935137,-0.614538848,0.985788167,0.518447518,0.590320945,-0.523177505,0.950703621,0.454249978,0.573406518,-0.55317384,0.979625046
3,10,KEDİ,Maintenance,Order4,260.0,0.55812794,0.54238528,-0.0545471944,0.999829173,0.399881959,0.55518961,-0.0417655483,0.999510705,0.600920498,0.782551408,-0.265659839,0.986792684,0.386738896,0.823563695,-0.278661728,0.987691045,0.537448466,0.640305102,-0.599808276,0.986585498,0.440687239,0.62004143,-0.600574672,0.996550202,0.518111289,0.607130885,-0.652455,0.958930612,0.456488132,0.588935137,-0.653490901,0.985788167,0.518088818,0.589943111,-0.58749336,0.951634228,0.453933984,0.573406518,-0.590995848,0.979625046
3,10,KEDİ,Maintenance,Order4,280.0,0.558370352,0.542647123,-0.0545471944,0.999849498,0.399881959,0.556082189,-0.0417655483,0.999582,0.601278722,0.782459855,-0.265659839,0.987692893,0.385571867,0.823563695,-0.278661728,0.988629222,0.537026405,0.639341652,-0.599808276,0.987486064,0.440687239,0.618911624,-0.600574672,0.996550202,0.518111289,0.606006205,-0.652455,0.96121031,0.457043767,0.586986065,-0.653490901,0.985788167,0.51807,0.589288354,-0.58749336,0.953522742,0.454249978,0.573351443,-0.590995848,0.979625046
3,10,KEDİ,Maintenance,Order4,300.0,0.55843544,0.54323858,-0.0545471944,0.999867857,0.399958968,0.55635488,-0.0417655483,0.99964422,0.601430237,0.782459855,-0.265659839,0.988404334,0.384455293,0.823563695,-0.278661728,0.989504457,0.537026405,0.639341652,-0.599808276,0.9881109,0.439116657,0.618911624,-0.607132256,0.996741772,0.518111289,0.606006205,-0.654910386,0.96300441,0.457043767,0.586986065,-0.66057688,0.986498773,0.51807,0.589288354,-0.58749336,0.95488447,0.454249978,0.573351443,-0.597079396,0.980466247
3,10,KEDİ,Maintenance,Order4,320.0,0.558478594,0.545639813,-0.0514374636,0.999879599,0.400133729,0.557474732,-0.0417655483,0.999693036,0.601811,0.782459855,-0.265659839,0.988707602,0.382033408,0.823563695,-0.278661728,0.990153849,0.537448466,0.639341652,-0.602007091,0.988353372,0.438285947,0.618911624,-0.607132256,0.996916831,0.518446386,0.606006205,-0.658060908,0.963630378,0.457043767,0.586986065,-0.663838923,0.987123907,0.518088818,0.589288354,-0.590496659,0.955001831,0.453933984,0.573351443,-0.597079396,0.981191874
3,10,KEDİ,Maintenance,Order4,340.0,0.558515251,0.547281325,-0.0413951688,0.999895573,0.400146663,0.557794273,-0.0261177924,0.99973923,0.602837265,0.782761633,-0.265659839,0.989768267,0.378445804,0.82161504,-0.278661728,0.990863144,0.540867,0.639341652,-0.602007091,0.989372849,0.432682902,0.625098765,-0.607132256,0.997062922,0.519228637,0.608776093,-0.658060908,0.966460407,0.452317595,0.601692677,-0.663838923,0.987669408,0.518619716,0.593367755,-0.590496659,0.958016336,0.448970914,0.584744096,-0.597079396,0.9819085
3,10,KEDİ,Maintenance,Order4,360.0,0.558884501,0.549795806,-0.0346835069,0.999909401,0.40027684,0.557796597,-0.0203461666,0.999780476,0.604019046,0.785612524,-0.260576814,0.990706682,0.373695433,0.82125026,-0.278896868,0.991809249,0.54538089,0.639341652,-0.616858065,0.990304291,0.432403177,0.625098765,-0.607132256,0.997298539,0.522150636,0.608776093,-0.676051,0.969214857,0.451518387,0.601692677,-0.663838923,0.988580287,0.522156179,0.593367755,-0.604663968,0.960808218,0.448371679,0.585474551,-0.597079396,0.983036578
3,10,KEDİ,Maintenance,Order4,380.0,0.559016,0.55267477,-0.0326453075,0.999920368,0.40057081,0.558696508,-0.0203461666,0.999814034,0.604343474,0.788718164,-0.260576814,0.991420805,0.370743394,0.820267916,-0.278896868,0.992591798,0.546961367,0.637885928,-0.616858065,0.991082966,0.429270774,0.625098765,-0.607132256,0.997476578,0.523238301,0.608776093,-0.676051,0.971408904,0.450136513,0.601692677,-0.663838923,0.98917222,0.523871362,0.593367755,-0.604663968,0.963042438,0.447166264,0.585474551,-0.597079396,0.983772397
3,10,KEDİ,Maintenance,Order4,400.0,0.559016,0.556043625,-0.014608101,0.999928,0.40057081,0.559677,-0.0142868664,0.999842644,0.605299,0.789556503,-0.260484695,0.991422534,0.36701,0.819285214,-0.278896868,0.993309,0.549194038,0.630645752,-0.616858065,0.991708636,0.425210118,0.620532751,-0.604670167,0.997751176,0.526969194,0.604233742,-0.676051,0.973277748,0.446406662,0.601221919,-0.66031611,0.990230918,0.526573062,0.590105951,-0.604663968,0.965113282,0.444228321,0.585474551,-0.592268,0.98524183
