Participant,Narrative,RE,Discourse,Order,Time,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,visibility_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,visibility_RIGHT_WRIST,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,visibility_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,visibility_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,visibility_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,visibility_RIGHT_ELBOW,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,visibility_LEFT_PINKY,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,visibility_LEFT_THUMB,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,visibility_RIGHT_PINKY,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,visibility_RIGHT_THUMB
23,6,KEDİ,Introduction,Order3,20.0,0.508110702,0.472764522,-0.16246672,0.999714851,0.324257106,0.471015096,-0.229715317,0.999410748,0.539325416,0.745937288,-0.313515186,0.985520482,0.315677971,0.759760737,-0.444637775,0.990720451,0.520306647,0.648241341,-0.70504725,0.9861269,0.364364177,0.554942667,-0.795846403,0.997764885,0.499898612,0.643443167,-0.77385956,0.97456646,0.391222,0.515394866,-0.859253228,0.993504882,0.503279448,0.595892727,-0.703842103,0.957520545,0.384044379,0.493113875,-0.787479937,0.984432459
23,6,KEDİ,Introduction,Order3,40.0,0.506643891,0.469915688,-0.207485199,0.999757886,0.322214425,0.471022427,-0.254576057,0.999503553,0.538957059,0.7441082,-0.351565629,0.98535192,0.315641493,0.75943017,-0.471659273,0.991418839,0.51828891,0.645882726,-0.735432625,0.985744834,0.364285856,0.5591802,-0.833641469,0.99797678,0.498358399,0.641529083,-0.8041085,0.973215759,0.388550699,0.518042743,-0.897662282,0.99388361,0.499405414,0.595558703,-0.732669115,0.957413733,0.38072,0.495651633,-0.82442373,0.985918164
23,6,KEDİ,Introduction,Order3,60.0,0.505553126,0.466217756,-0.172054976,0.999787152,0.320896745,0.47093004,-0.228983939,0.999576747,0.538605094,0.739724517,-0.31813091,0.983717859,0.315507054,0.758811295,-0.44422245,0.991894722,0.516526163,0.645724237,-0.708697855,0.982846677,0.36409229,0.55847919,-0.808382034,0.99808383,0.497794509,0.642435968,-0.777934492,0.968172729,0.387489051,0.515513539,-0.873236418,0.994002938,0.498868078,0.594790697,-0.707522213,0.953248382,0.37913397,0.492441237,-0.800614715,0.986856282
23,6,KEDİ,Introduction,Order3,80.0,0.504227817,0.464511067,-0.2057928,0.999810278,0.320325732,0.470796257,-0.258911401,0.999631464,0.538342178,0.738625646,-0.359457403,0.983275592,0.314940184,0.75845027,-0.483109832,0.992286623,0.515536189,0.641375124,-0.743607402,0.981415689,0.363238126,0.558090568,-0.849264443,0.998152494,0.49695465,0.639919102,-0.812221646,0.96515,0.384691507,0.513285935,-0.915802419,0.994038701,0.49794814,0.592852414,-0.741601527,0.950813353,0.376631767,0.491699606,-0.840798676,0.987492442
23,6,KEDİ,Introduction,Order3,100.0,0.503361464,0.463088,-0.177834243,0.999830186,0.320078731,0.470509946,-0.233803645,0.999679387,0.538484931,0.735386968,-0.332189739,0.982390642,0.31456688,0.754021049,-0.452730864,0.992236,0.513791382,0.636453,-0.722796619,0.978592515,0.3635813,0.559911191,-0.824435413,0.998007357,0.496290058,0.636296034,-0.789640546,0.959491,0.385637313,0.515161216,-0.890084624,0.993393242,0.496682853,0.591090083,-0.719917,0.945526302,0.378905833,0.493472636,-0.816667438,0.987094164
23,6,KEDİ,Introduction,Order3,120.0,0.503247678,0.462591499,-0.189864129,0.99984,0.319535792,0.469685704,-0.245767027,0.999705911,0.538727224,0.735016346,-0.35068959,0.981317103,0.314130425,0.751341879,-0.467706293,0.991974533,0.513155639,0.640658557,-0.742284179,0.97548914,0.365779102,0.557539225,-0.839355111,0.997828543,0.496161282,0.637194633,-0.810761094,0.953838944,0.389807373,0.508158147,-0.906169474,0.992689848,0.49508211,0.594149411,-0.739554,0.939937353,0.38218534,0.48665297,-0.832197547,0.986385584
23,6,KEDİ,Introduction,Order3,140.0,0.502448261,0.461031139,-0.19225803,0.999848247,0.319337398,0.469640046,-0.246789828,0.999732,0.538834751,0.733604312,-0.352974892,0.980382323,0.313763529,0.749597073,-0.467359841,0.991782725,0.511932492,0.633112,-0.743167579,0.97275,0.365785271,0.558504522,-0.843975902,0.997718632,0.495866179,0.63255316,-0.809031487,0.948941886,0.389839113,0.509238482,-0.910972416,0.992240548,0.492843181,0.590633154,-0.737777293,0.934804797,0.382104397,0.488415539,-0.836237192,0.985944748
23,6,KEDİ,Introduction,Order3,160.0,0.502083838,0.460144371,-0.178321227,0.999861121,0.318658829,0.469493657,-0.241147086,0.999758899,0.53899014,0.733794212,-0.315415651,0.980089784,0.313107222,0.750349343,-0.458661377,0.991779149,0.5107674,0.631505549,-0.706051171,0.971073806,0.36662674,0.562481761,-0.817464054,0.99757117,0.49532789,0.626195252,-0.773079097,0.945129871,0.392592698,0.511233211,-0.881101847,0.991598189,0.492152154,0.588064849,-0.703365207,0.931052566,0.385783613,0.48931545,-0.806161463,0.985266209
23,6,KEDİ,Introduction,Order3,180.0,0.501952708,0.459932685,-0.149483785,0.999855638,0.317566723,0.469072729,-0.203087285,0.999770403,0.538585,0.732859969,-0.299623936,0.976568103,0.312454313,0.749361157,-0.41938743,0.991252542,0.507406116,0.635978281,-0.682940722,0.963394344,0.368145287,0.561602175,-0.783603847,0.997209907,0.493292391,0.62735796,-0.749154627,0.933805048,0.394290537,0.509897113,-0.846291125,0.990472496,0.492522836,0.590017676,-0.680453598,0.919228733,0.387677729,0.488159925,-0.775666,0.983738601
23,6,KEDİ,Introduction,Order3,200.0,0.502119839,0.459796339,-0.131490663,0.999827921,0.317475528,0.468988895,-0.193035513,0.999762893,0.538264871,0.731027544,-0.286988735,0.970893145,0.311998904,0.748935699,-0.410608768,0.990322173,0.506542623,0.63966918,-0.674136579,0.948862076,0.368991017,0.561642766,-0.771348953,0.996597946,0.49368757,0.632508457,-0.740845,0.914731681,0.394639015,0.511638343,-0.833304644,0.988712668,0.492100358,0.594620824,-0.67079407,0.899835169,0.38791275,0.491452366,-0.763729155,0.981377959
23,6,KEDİ,Introduction,Order3,220.0,0.502233565,0.460013837,-0.176766217,0.999807,0.317287445,0.468843102,-0.223873824,0.999768734,0.538013637,0.731590807,-0.34184429,0.968566656,0.311282516,0.749407053,-0.441011339,0.989950716,0.505872309,0.634157598,-0.739118457,0.941675961,0.368491143,0.568697691,-0.803382635,0.996244371,0.492043346,0.627415657,-0.808252275,0.903687477,0.394406945,0.522581398,-0.868921161,0.987638593,0.491099864,0.5913831,-0.73680377,0.887674272,0.387072355,0.499436736,-0.796664536,0.979888916
23,6,KEDİ,Introduction,Order3,240.0,0.502277613,0.460604161,-0.211732849,0.999768555,0.317218155,0.469674915,-0.265004605,0.999765694,0.537596762,0.730908513,-0.372781813,0.965073347,0.309774578,0.749722362,-0.489791036,0.989574373,0.505817592,0.638867,-0.772926629,0.929478526,0.368326157,0.579640687,-0.875054359,0.995715082,0.491354287,0.633268297,-0.843500733,0.886179268,0.394066751,0.531645358,-0.948341489,0.986113131,0.490924984,0.594063401,-0.770522952,0.868101716,0.386890262,0.506156087,-0.870951712,0.977597475
23,6,KEDİ,Introduction,Order3,260.0,0.502307594,0.461053461,-0.236150533,0.999699175,0.317272544,0.469257683,-0.294115,0.999747813,0.53729856,0.7316854,-0.40483287,0.960844934,0.308599502,0.749466598,-0.510833,0.989179671,0.506403625,0.644010246,-0.806864679,0.913851678,0.36901924,0.584757209,-0.869118333,0.995046139,0.494249523,0.666367769,-0.87905395,0.866075099,0.395129085,0.539092064,-0.935994267,0.984215,0.491574734,0.595986128,-0.804603338,0.846373379,0.388178289,0.511167467,-0.861055911,0.974897325
23,6,KEDİ,Introduction,Order3,280.0,0.502331257,0.461300969,-0.237278759,0.999687433,0.317678422,0.46885708,-0.295353323,0.999744833,0.537203908,0.731886327,-0.398044646,0.960402191,0.307635963,0.747712672,-0.508379,0.989008188,0.506867468,0.642711699,-0.793688357,0.910639405,0.371133864,0.58603704,-0.875661194,0.994663298,0.493441671,0.647988617,-0.864870608,0.860199332,0.397645652,0.541577578,-0.943556428,0.983008862,0.492029,0.594868,-0.791224301,0.839544058,0.39119938,0.512767911,-0.866688907,0.973195851
23,6,KEDİ,Introduction,Order3,300.0,0.502283871,0.461074293,-0.226696983,0.999693513,0.317807466,0.468335152,-0.282850593,0.999750257,0.537135422,0.730741382,-0.385721117,0.960176408,0.307089359,0.744735599,-0.497621924,0.989015818,0.506951511,0.639310479,-0.783470094,0.909528136,0.374646693,0.587638855,-0.853140295,0.994435,0.493782222,0.636449,-0.855521739,0.857233167,0.402743965,0.543889344,-0.919426382,0.982235491,0.492533147,0.59339,-0.781466424,0.836122751,0.395666927,0.515668,-0.845683157,0.972195625
23,6,KEDİ,Introduction,Order3,320.0,0.501887619,0.459986269,-0.182536051,0.999702156,0.317827851,0.467600673,-0.264248282,0.999761164,0.537119687,0.726564467,-0.350542933,0.960316,0.306344837,0.741898537,-0.473559976,0.989243209,0.506938636,0.634121835,-0.770420372,0.909496188,0.376853198,0.588904381,-0.812879145,0.994365215,0.493866563,0.629328489,-0.845082939,0.856065512,0.406386197,0.546497524,-0.879436135,0.981936038,0.491910309,0.590525508,-0.768714905,0.834561229,0.398746789,0.52123034,-0.805211604,0.971940696
23,6,KEDİ,Introduction,Order3,340.0,0.501892209,0.459682167,-0.256313592,0.999620736,0.317804694,0.467643827,-0.330684364,0.999735892,0.537158668,0.722225726,-0.468406737,0.957734644,0.304747581,0.742285132,-0.576505363,0.989447653,0.507074,0.635706186,-0.901020706,0.898983061,0.379413217,0.594230413,-0.940645218,0.994139,0.496675074,0.662003636,-0.97989583,0.845962167,0.41245085,0.56196624,-1.0109551,0.981641889,0.491856366,0.591537118,-0.89780426,0.821032107,0.404601455,0.534568489,-0.930361927,0.970941603
23,6,KEDİ,Introduction,Order3,360.0,0.501902521,0.459333658,-0.23465541,0.999605536,0.317904681,0.466837019,-0.302885562,0.999739766,0.537477434,0.720734656,-0.413318068,0.958113849,0.303919911,0.743025124,-0.518035471,0.989785492,0.506075859,0.634659588,-0.826242566,0.898155808,0.379787982,0.601035118,-0.868566692,0.993982136,0.495044023,0.664975226,-0.903747678,0.844526172,0.413460463,0.579759777,-0.937620699,0.981358111,0.491776049,0.590836167,-0.824083507,0.818408489,0.406029761,0.546292067,-0.861132622,0.970551252
23,6,KEDİ,Introduction,Order3,380.0,0.501877,0.458840668,-0.274634868,0.999595404,0.317885667,0.466491938,-0.330538213,0.999752223,0.537785411,0.72234571,-0.461900234,0.958673477,0.302289456,0.747615278,-0.547959864,0.989972293,0.506517291,0.632646263,-0.874751031,0.893694639,0.376384348,0.613518834,-0.905864477,0.993122458,0.493070781,0.660919905,-0.953860819,0.83673507,0.40311715,0.60312897,-0.976716399,0.979074776,0.491981328,0.590065718,-0.871946156,0.809216,0.398112625,0.564824,-0.899577379,0.967357099
23,6,KEDİ,Introduction,Order3,400.0,0.501834333,0.458781898,-0.241796687,0.999602258,0.317860484,0.466481268,-0.301065743,0.999773741,0.537801862,0.72484988,-0.411691576,0.958886325,0.301312506,0.751813531,-0.498850018,0.990352273,0.506666,0.632294238,-0.820270956,0.892015398,0.375843912,0.615113497,-0.846734,0.992808223,0.491756111,0.658376575,-0.895703733,0.831104875,0.40044257,0.604823411,-0.913650155,0.977924347,0.491700441,0.58951509,-0.817459166,0.803424895,0.396285623,0.566856384,-0.84046185,0.966109335
23,6,KEDİ,Introduction,Order3,420.0,0.501814425,0.458634973,-0.244608149,0.999602616,0.317857325,0.46637404,-0.308012784,0.999786735,0.537842512,0.724579036,-0.422193408,0.959266961,0.301122,0.752568364,-0.51442492,0.990586758,0.503371358,0.631344914,-0.83863,0.891741812,0.376302123,0.616363347,-0.861095369,0.992454052,0.484919339,0.657223821,-0.916046083,0.827412426,0.402505964,0.60727942,-0.929345548,0.976802289,0.486602902,0.589432,-0.835840285,0.798822761,0.397383958,0.569921792,-0.854361653,0.964744151
23,6,KEDİ,Introduction,Order3,440.0,0.501786292,0.458463192,-0.219975,0.999616,0.317871064,0.466324866,-0.288389,0.999803722,0.53776437,0.723115444,-0.376229346,0.95903039,0.301049232,0.751341164,-0.48646915,0.991014421,0.504812241,0.638412416,-0.787594795,0.890827239,0.37690416,0.615802765,-0.816423655,0.992444515,0.489925712,0.666550279,-0.863247693,0.824912608,0.405347496,0.603399754,-0.883765638,0.976643324,0.489260048,0.594195783,-0.787192762,0.79693675,0.399684399,0.567350447,-0.809700251,0.964807868
23,6,KEDİ,Introduction,Order3,460.0,0.501724482,0.457848251,-0.198322922,0.999626338,0.317830473,0.466155916,-0.266744643,0.999813139,0.537510574,0.722255766,-0.339388251,0.95814836,0.301500916,0.748681724,-0.459705472,0.991274714,0.506869,0.644232,-0.724346101,0.889788747,0.377424389,0.611648142,-0.788523376,0.99250555,0.496930152,0.673444,-0.801015317,0.823893428,0.407341331,0.599942565,-0.854936957,0.976795137,0.493178874,0.601653278,-0.71984303,0.796449721,0.40131256,0.56526792,-0.782331884,0.965073049
23,6,KEDİ,Introduction,Order3,480.0,0.501951277,0.457543075,-0.17240794,0.999634266,0.318040937,0.465839863,-0.217430443,0.999814332,0.536568761,0.722073078,-0.308797777,0.956408262,0.301936358,0.746120095,-0.398466915,0.991304457,0.507238925,0.648700476,-0.62356627,0.887304723,0.380058199,0.600981712,-0.739598513,0.992588,0.498185575,0.677691221,-0.704543471,0.821409583,0.416741878,0.58063066,-0.796183527,0.977010071,0.494635373,0.61369592,-0.635293245,0.794958651,0.408391923,0.549329162,-0.727745593,0.965438187
23,6,KEDİ,Introduction,Order3,500.0,0.50211513,0.457762182,-0.137482062,0.999650121,0.318329692,0.465689033,-0.207036823,0.999819458,0.535847664,0.720630825,-0.277425647,0.953848302,0.302992344,0.743650496,-0.408406913,0.991182148,0.507215321,0.654127717,-0.661276698,0.883943141,0.380458385,0.593968689,-0.750218749,0.992658496,0.498933762,0.676485777,-0.731921315,0.818305,0.416559249,0.568222582,-0.813049614,0.977339387,0.494680762,0.620083153,-0.65857178,0.793478191,0.407875955,0.539562404,-0.741896927,0.966096044
23,6,KEDİ,Introduction,Order3,520.0,0.502290487,0.457909882,-0.139244497,0.999653518,0.318411678,0.465329707,-0.203458861,0.999823153,0.535756528,0.720039368,-0.275047183,0.951532423,0.303963393,0.740430951,-0.403831035,0.991174042,0.508211374,0.654411674,-0.630520642,0.879291,0.380476952,0.59078294,-0.741784751,0.992646277,0.500358164,0.669500768,-0.705124676,0.813838542,0.414740503,0.564522088,-0.803757429,0.97739017,0.494567096,0.615981936,-0.622581542,0.790014207,0.405562073,0.536074877,-0.733907878,0.966230392
23,6,KEDİ,Introduction,Order3,540.0,0.502403319,0.458000571,-0.154704124,0.999642134,0.3186979,0.465238601,-0.227868766,0.999812,0.535330355,0.720079422,-0.305613399,0.950365186,0.305166513,0.739305794,-0.4260405,0.990897179,0.507719696,0.649306178,-0.712299228,0.877027154,0.380521208,0.588100791,-0.769671381,0.992562234,0.499095649,0.66537106,-0.784947574,0.811433554,0.413114905,0.558777511,-0.833590448,0.977225482,0.493761569,0.609626234,-0.711860657,0.787946045,0.404006064,0.533541203,-0.763018727,0.965936303
23,6,KEDİ,Introduction,Order3,560.0,0.502502203,0.457988352,-0.144338906,0.99963212,0.318992227,0.465040892,-0.206792444,0.999808073,0.535146713,0.718429387,-0.270897716,0.948854864,0.305921853,0.738707781,-0.402449489,0.990858793,0.507312775,0.648128569,-0.676808298,0.873530209,0.380677164,0.587056577,-0.734516144,0.992615223,0.498062134,0.665275,-0.747509539,0.80772233,0.413055211,0.558010101,-0.795073688,0.977351785,0.493234485,0.607530534,-0.677141488,0.784883738,0.403878301,0.533009,-0.726370096,0.966067314
23,6,KEDİ,Introduction,Order3,580.0,0.502527535,0.45796144,-0.176360101,0.999618828,0.319012463,0.465069771,-0.250507146,0.999807477,0.535351753,0.719431,-0.337342292,0.948067367,0.306144595,0.738430858,-0.456811786,0.99086684,0.507179201,0.645286441,-0.75541389,0.87156415,0.380104125,0.591647685,-0.80497539,0.992588222,0.497038692,0.664001405,-0.830013275,0.807266,0.411318511,0.565216064,-0.870777428,0.977481782,0.492197961,0.605020881,-0.755308867,0.784339607,0.403051883,0.535378695,-0.797861636,0.966235
23,6,KEDİ,Introduction,Order3,600.0,0.502556503,0.458185911,-0.164656967,0.99964273,0.319221884,0.464780033,-0.230366275,0.999818623,0.535990596,0.720244467,-0.313167751,0.949699759,0.306011498,0.738221228,-0.436036885,0.99108094,0.507185876,0.645445526,-0.714875638,0.874621749,0.380342573,0.593396902,-0.777988136,0.992619157,0.495446682,0.666641533,-0.78750366,0.81061548,0.412215203,0.572271168,-0.842116356,0.977467537,0.492126137,0.602436721,-0.714224577,0.788376927,0.404809803,0.540060699,-0.770201,0.966354668
23,6,KEDİ,Introduction,Order3,620.0,0.502616823,0.45786798,-0.174858108,0.999644816,0.319345295,0.464225888,-0.245687902,0.999820173,0.536752641,0.720621288,-0.336154073,0.95061332,0.305357754,0.739701927,-0.4501068,0.991093338,0.507678568,0.642004311,-0.748688817,0.875434399,0.379709303,0.604439259,-0.794982076,0.992109954,0.4939529,0.665989459,-0.823550105,0.811505795,0.410415947,0.59373343,-0.860586703,0.976238549,0.492784321,0.599989176,-0.747823834,0.788944304,0.404631943,0.556356,-0.787978351,0.964685321
23,6,KEDİ,Introduction,Order3,640.0,0.502749801,0.458305,-0.228029683,0.999642074,0.319685161,0.463692188,-0.295419484,0.999821365,0.53685832,0.721078575,-0.417903423,0.952440619,0.304807484,0.740751266,-0.514345407,0.991060555,0.507370293,0.642001,-0.851751924,0.877648,0.378935784,0.609858394,-0.873151124,0.991513669,0.491174787,0.659163892,-0.932261884,0.813522637,0.406906039,0.601994753,-0.942488611,0.974844456,0.491561234,0.598746657,-0.850243926,0.789945662,0.400662303,0.562993109,-0.867009342,0.962869287
23,6,KEDİ,Introduction,Order3,660.0,0.502966523,0.458344907,-0.20712246,0.999650478,0.320260108,0.463125497,-0.277666241,0.999821484,0.537103593,0.721623898,-0.383713186,0.955325484,0.304014504,0.740838826,-0.49125427,0.991197407,0.503876746,0.638020337,-0.798924744,0.884471655,0.379035652,0.611164451,-0.832696319,0.991323769,0.483624578,0.640703321,-0.875965416,0.821160376,0.40799579,0.604865134,-0.898806632,0.97427994,0.48686561,0.594859,-0.79542464,0.797382832,0.401017129,0.565153599,-0.825179517,0.962253332
23,6,KEDİ,Introduction,Order3,680.0,0.50309211,0.458207458,-0.169311613,0.999669552,0.320212513,0.463415086,-0.238826722,0.999825537,0.537852347,0.719587684,-0.313872546,0.957275,0.303728282,0.740928233,-0.445257068,0.991295516,0.503985107,0.637886524,-0.721012533,0.88720578,0.380008072,0.607005715,-0.780610263,0.991198182,0.483978301,0.637008071,-0.797514319,0.823722959,0.413084507,0.59871453,-0.84648937,0.973798215,0.487021059,0.595970571,-0.718425095,0.800629258,0.404430211,0.562373042,-0.772827268,0.961748958
23,6,KEDİ,Introduction,Order3,700.0,0.503252327,0.458037317,-0.137397274,0.999699235,0.320086896,0.463807821,-0.22757405,0.999836147,0.53825587,0.720448852,-0.31433028,0.959851861,0.303927869,0.742096484,-0.440632463,0.991555691,0.502711,0.634227335,-0.738165855,0.894609511,0.379841417,0.602016449,-0.78377682,0.991506398,0.483447343,0.632406771,-0.81468004,0.832622886,0.412398487,0.590286255,-0.84811604,0.974448264,0.486400455,0.592993915,-0.735241652,0.810296237,0.403747588,0.557297051,-0.776083052,0.962827086
23,6,KEDİ,Introduction,Order3,720.0,0.503249347,0.456959754,-0.193846777,0.999707162,0.319697112,0.46469897,-0.263224125,0.999838412,0.53802675,0.72057116,-0.367028236,0.959909439,0.304655641,0.742967486,-0.477937222,0.991227925,0.502214313,0.635168195,-0.791714668,0.894508243,0.380178869,0.598848879,-0.831482351,0.991289675,0.485527217,0.631850839,-0.868156374,0.832273,0.411113828,0.581717908,-0.897775,0.973830044,0.486395955,0.595624566,-0.789360464,0.80943495,0.403005153,0.551666,-0.823650479,0.962001324
23,6,KEDİ,Introduction,Order3,740.0,0.503349125,0.456457257,-0.124450795,0.999711812,0.319663,0.464928031,-0.221698985,0.999839723,0.537936568,0.720098555,-0.309216321,0.958633,0.305221945,0.741789341,-0.438273311,0.990993381,0.502515912,0.631714404,-0.746076822,0.892608583,0.380548328,0.591758251,-0.790578127,0.991492808,0.487830371,0.657862842,-0.821590602,0.829735,0.412503451,0.569862,-0.853850722,0.974274933,0.486475557,0.594309628,-0.743666589,0.807268381,0.404776216,0.542300761,-0.782333136,0.962700963
23,6,KEDİ,Introduction,Order3,760.0,0.503479719,0.456544489,-0.14417991,0.999722481,0.319814414,0.465240568,-0.217473432,0.999842107,0.537835121,0.718681574,-0.315642834,0.957427502,0.306377977,0.738384843,-0.429340184,0.990529954,0.503466487,0.631040394,-0.738670528,0.890661478,0.380630195,0.58401978,-0.784273803,0.991450548,0.490837663,0.64130342,-0.811442256,0.826694727,0.412632555,0.558966815,-0.846842468,0.974055648,0.487267524,0.593678117,-0.736161,0.80441457,0.40350017,0.532485962,-0.777365148,0.962445199
23,6,KEDİ,Introduction,Order3,780.0,0.503520846,0.456178844,-0.142834,0.999693692,0.320549399,0.465474188,-0.221486717,0.999826074,0.537544489,0.714393795,-0.315359116,0.953615189,0.306769282,0.737497151,-0.43139261,0.989288151,0.504512131,0.629876614,-0.744055,0.879550457,0.380394071,0.582731545,-0.781364679,0.990673661,0.491862983,0.651640892,-0.816900074,0.814465523,0.410866171,0.552472711,-0.842362106,0.97213167,0.487548381,0.59318608,-0.741017044,0.791710258,0.401071846,0.528254,-0.773871303,0.959678352
23,6,KEDİ,Introduction,Order3,800.0,0.503469408,0.45512417,-0.120067224,0.999678,0.320836097,0.465865493,-0.216837853,0.999817073,0.538136721,0.715717077,-0.2866638,0.952206373,0.307431668,0.738717914,-0.423564404,0.988797486,0.504694283,0.627839386,-0.712456286,0.87360394,0.379943967,0.581257,-0.766976714,0.990548134,0.492027104,0.634064794,-0.783828318,0.808556,0.409179598,0.551639855,-0.826766074,0.971796334,0.487369955,0.590920806,-0.709981322,0.786043823,0.399754018,0.52694279,-0.759156108,0.959093809
23,6,KEDİ,Introduction,Order3,820.0,0.503474951,0.454813272,-0.207172379,0.999648511,0.320835084,0.466313034,-0.282588899,0.999793172,0.538428545,0.719565809,-0.375271231,0.95287472,0.308351606,0.742408514,-0.488282531,0.988294303,0.504792452,0.628190339,-0.792740881,0.873416305,0.37930119,0.582698464,-0.834657729,0.99049592,0.489770591,0.626205921,-0.865732849,0.808370829,0.407857388,0.55053556,-0.897990048,0.971591771,0.487498671,0.589530826,-0.788866103,0.785652936,0.398216605,0.525783837,-0.826145351,0.958554447
23,6,KEDİ,Introduction,Order3,840.0,0.503264487,0.454662532,-0.189868733,0.999663353,0.320863724,0.466200441,-0.262261868,0.999790967,0.538978398,0.721814096,-0.350204021,0.955287218,0.309149772,0.744401634,-0.468859583,0.988398314,0.504282475,0.625359118,-0.766465,0.881167173,0.378689319,0.578269422,-0.821867347,0.990986466,0.48951894,0.620102584,-0.840345323,0.817623,0.407216,0.546230078,-0.886429,0.972816885,0.487325966,0.587133348,-0.763268828,0.795363307,0.39670828,0.521987915,-0.814121,0.960280359
23,6,KEDİ,Introduction,Order3,860.0,0.503166437,0.455094218,-0.176915914,0.99968648,0.321147025,0.465830714,-0.246505156,0.999794245,0.539184451,0.725688517,-0.337750286,0.957969368,0.309876,0.745895624,-0.452873319,0.988419771,0.503860891,0.625833213,-0.748127341,0.890472651,0.377891898,0.579034,-0.804353178,0.99113524,0.487850934,0.617128193,-0.819715798,0.828474104,0.405874431,0.544283867,-0.866948247,0.973026812,0.487431198,0.584588408,-0.74442488,0.806790054,0.395735562,0.521465302,-0.797020376,0.96071285
23,6,KEDİ,Introduction,Order3,880.0,0.503135145,0.455248684,-0.146608919,0.99971056,0.321344048,0.465711117,-0.222892255,0.999795675,0.539844692,0.727399051,-0.312878609,0.960231662,0.310283065,0.746230841,-0.434714705,0.988363624,0.505941272,0.625445,-0.733223379,0.899361372,0.377454489,0.577952266,-0.789331615,0.99152267,0.488639534,0.61515379,-0.806333482,0.840301692,0.405797154,0.540726542,-0.85129112,0.973987103,0.487920374,0.582170367,-0.729767859,0.819369316,0.395481974,0.517393231,-0.781989157,0.962127149
23,6,KEDİ,Introduction,Order3,900.0,0.503183365,0.455468029,-0.186971188,0.999725044,0.321578413,0.465869665,-0.253311515,0.999798,0.540164053,0.728543,-0.357015461,0.962308228,0.310579479,0.746227503,-0.470399976,0.988419831,0.506908953,0.62747246,-0.777889132,0.90679,0.377433747,0.574335396,-0.831234336,0.99192971,0.489527345,0.61545682,-0.850449443,0.850194,0.405281603,0.535946429,-0.895182729,0.975024879,0.48908031,0.581326962,-0.77381444,0.829257,0.395343661,0.512758791,-0.822571397,0.963415623
23,6,KEDİ,Introduction,Order3,920.0,0.503339,0.455785036,-0.207505524,0.999728143,0.32164371,0.465845346,-0.273588568,0.99979651,0.540068567,0.728766203,-0.364797175,0.963286579,0.310725,0.746192753,-0.48751387,0.988691092,0.507129788,0.630899906,-0.772287965,0.909678638,0.377297878,0.571475744,-0.841830313,0.9923985,0.489647716,0.618438,-0.843067348,0.854266763,0.403414696,0.530050933,-0.905992,0.976268291,0.489727795,0.581717908,-0.769215047,0.833217442,0.394046158,0.508164942,-0.833101869,0.965019166
23,6,KEDİ,Introduction,Order3,940.0,0.503434718,0.456151098,-0.214797929,0.999719203,0.321651638,0.466018468,-0.282098591,0.999788284,0.539887547,0.728516579,-0.376419634,0.963095069,0.310841382,0.746882558,-0.499981195,0.988669157,0.505956829,0.633611381,-0.791269064,0.909538031,0.37699908,0.571749389,-0.8609671,0.992683887,0.488206297,0.62283963,-0.862397134,0.854551435,0.400731295,0.528989911,-0.926198304,0.977049232,0.48936969,0.58309,-0.788242,0.832632,0.392658204,0.507057071,-0.852069139,0.965774894
23,6,KEDİ,Introduction,Order3,960.0,0.503957,0.4564116,-0.189744383,0.999726593,0.321661294,0.466372281,-0.256352901,0.999784946,0.539912403,0.729315102,-0.336292088,0.963473558,0.310995,0.748082042,-0.468798131,0.988749564,0.506294489,0.636417508,-0.745609283,0.912988603,0.375744,0.571662188,-0.829180896,0.993147731,0.489035696,0.62555635,-0.814656794,0.859661877,0.398660243,0.529024184,-0.892516732,0.978386462,0.489667356,0.584400117,-0.7429232,0.83767426,0.390506476,0.50674361,-0.820048034,0.96745646
23,6,KEDİ,Introduction,Order3,980.0,0.504903734,0.456780493,-0.241526321,0.999726117,0.321802616,0.466618836,-0.299542636,0.999759793,0.539617538,0.730474,-0.414409429,0.964960635,0.311186641,0.748668671,-0.527965486,0.98822844,0.505150378,0.63561672,-0.823978126,0.917541564,0.374709219,0.571252465,-0.897495031,0.993185401,0.487511307,0.622556686,-0.895996213,0.866181672,0.397445321,0.528544307,-0.963842332,0.978697658,0.489957929,0.582890928,-0.819714546,0.843870819,0.389363229,0.506210864,-0.888866365,0.967586637
